year;city;party;federal_election;tourist;tourist_foreign;share_foreign_tourist;unemployment;population;migrants;share_migrants;share_youth;share_old;pupils_school;pupils_gymn;share_gymn;Hochschule;uni;HE_total;total_students;votes;place_list;incumbent;woman;doctor;CDU;SPD;Grüne;FDP;Linke;AfD;share_students;share_pupils;FW;local_list;federal_trend;federal_result;Name_total;job;Age;votes_pred_old;Partei;Piraten;Tierschutzpartei;prof;aristocracy;double_name;muslim_migrant;non_muslim_migrant;google;federal_difference;youth_list;green_alt_list;time;google_stan;BD;first_time
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;6332;35;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Isabel Häuser;PR-Referentin;;4407;0;0;0;0;0;0;0;0;24300;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;5057;14;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Birgit Burger;Elektroingenieurin;;5390;0;0;0;0;0;0;0;0;62900;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;21865;48;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Margot Döring;Diakonin;;3799;0;0;0;0;0;0;0;0;23700;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;5382;13;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Beate Müller-Haug;Landwirtschaftsökologin;;5437;0;0;0;0;0;1;0;0;26;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4639;29;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Britta Velhagen;Kulturmanagerin;;4688;0;0;0;0;0;0;0;0;459;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3270;37;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0; Angelika Leist;Ärztin;;4314;0;0;0;0;0;0;0;0;3250;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;6076;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0; Joachim Schulz;Selbstständig;;5484;0;0;0;0;0;0;0;0;68900;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4796;23;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Christian Pochat;Informatiker;;4969;0;0;0;0;0;0;0;0;3060;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4154;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Klaus Fehrenbach;Architekt;;4829;0;0;0;0;0;0;0;0;17400;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4645;46;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Ute Michalzyk-Harsch;Geschäftsführerin;;3893;0;0;0;0;0;1;0;0;0;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3826;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Simon Anderer;Modellbauer;;4548;0;0;0;0;0;0;0;0;19700;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3587;30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Rusen Kartaloglu;Theaterpädagoge;;4641;0;0;0;0;0;0;1;0;142;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;5257;34;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Elena Kerl;Lehrerin;;4454;0;0;0;0;0;0;0;0;12900;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4113;45;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Axel Föhl;Ingenieur;;3939;0;0;0;0;0;0;0;0;6040;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;7937;6;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Vera Schlenker ;Studentin;;5765;0;0;0;0;0;0;0;0;27500;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3203;44;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Renate Fischer;Sozialpädagogin;;3986;0;0;0;0;0;0;0;0;70500;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3401;43;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Claudia Sewekow;Angestellte;;4033;0;0;0;0;0;0;0;0;53;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;3281;41;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0; Jost Armbruster;Biologe;;4127;0;0;0;0;0;0;0;0;7030;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4643;20;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Lena Fischer;Referendarin;;5109;0;0;0;0;0;0;0;0;122000;0;0;0;3;1;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;23300;47;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0; Abbas Salamat-Bakhch;Geologe;;3846;0;0;0;0;0;1;1;0;3;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;9480;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Matthias Vogel;Elektriker;;5531;0;0;0;0;0;0;0;0;96700;0;0;0;3;0;;0
2019;Karlsruhe;KAL;0;1168584;295655;0;5;311919;57854;0;26;28;27136;9812;0;8;1;9;41559;4094;38;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Werner Lachmann;Holzgestalter;;4267;0;0;0;0;0;0;0;0;25500;0;0;0;3;0;;0
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6261;17;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Eleni Sakkarou; Frührentnerin;;7939;0;0;0;0;0;0;0;1;4;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;10351;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0; Gerhard Lung; freier Wissenschaftler;;8151;0;0;0;0;0;0;0;0;14100;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;9598;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Rhea Reimann; Ingenieurin;;7896;0;0;0;0;0;0;0;0;3450;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6680;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Nikolaos Topalis; Restaurantservicekraft;;8066;0;0;0;0;0;0;0;1;43;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;13582;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Thomas Möser; Projektleiter Diesel;;8236;0;0;0;0;0;0;0;0;27300;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;7503;11;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Christina Stamou; Hausfrau;;8194;0;0;0;0;0;0;0;0;134;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;12404;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Marin Ivanković; Kaufmann;;8534;0;0;0;0;0;0;0;1;11700;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6777;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Michael Müller; Produktionsmitarbeiter;;7811;0;0;0;0;0;0;0;0;1400000;0;0;0;3;7;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;4537;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Rachid Adem; Produktionsmitarbeiter;;7726;0;0;0;0;0;0;0;0;17400;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6337;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Stephan Widera; Rentner;;7854;0;0;0;0;0;0;0;0;10200;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;8408;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Ciro Pellecchia; Immobilienkaufmann;;8406;0;0;0;0;0;0;0;1;95;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;10842;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Vasilios Topalis; Informatikkaufmann in Ausbildung;;8491;0;0;0;0;0;0;0;1;20;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;9767;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Roland Hensel; Unternehmensberater;;8279;0;0;0;0;0;0;0;0;44800;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;9455;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Ioannis Ioannidis; Podologe;;8364;0;0;0;0;0;0;0;1;3960;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;11019;8;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Manuela Sauer; Betriebswirtin;;8321;0;0;0;0;0;0;0;0;44500;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;27342;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Joannis Sakkaros; Kfz-Mechatroniker;;8619;0;0;0;0;0;0;0;1;1180;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6891;15;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Ana-Mari Ivanković; Versicherungskauffrau;;8024;0;0;0;0;0;1;0;1;1;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;6621;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Thomas Topalis; Verkäufer;;7981;0;0;0;0;0;0;0;0;3210;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;15245;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Volker Klett; Ingenieur;;8449;0;0;0;0;0;0;0;0;31600;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;7511;13;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Ioulia Koufali; selbständige Schneiderin;;8109;0;0;0;0;0;0;0;1;3;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;17716;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Nikolaus Sauer; Verwaltungswissenschaftler;;8576;0;0;0;0;0;0;0;0;36300;0;0;0;3;0;;1
2019;Stuttgart;Kein Fahrverbot;0;3781564;1151728;0;5;632743;155923;0;27;28;58308;19953;0;11;2;13;62352;5197;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Klaus Schmitt; Rentner;;7769;0;0;0;0;0;0;0;0;123000;0;0;0;3;1;;1
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;809;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Helmut Schäfer;;;;0;0;0;0;0;0;0;0;48900;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;331;11;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Cornelia Huber;;;;0;0;0;0;0;0;0;0;28800;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;461;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Hubert Meyer;;;;0;0;0;0;0;0;0;0;44800;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;721;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Evguenia Engelmann;;;;0;0;0;0;0;0;0;0;10;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;903;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Katrin Pötzsch;;;;0;0;0;0;0;0;0;0;3150;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;131;32;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Angela Bieberich;;;;0;0;0;0;0;0;0;0;34;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;515;15;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Marie Luise Bähr;;;;0;0;0;0;0;0;0;0;1300;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;265;37;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Jessica Meier;;;;0;0;0;0;0;0;0;0;29600;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;649;29;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Anna Barbara Paschen;;;;0;0;0;0;0;0;0;0;1430;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;437;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Elmar Manz;;;;0;0;0;0;0;0;0;0;9530;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;610;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Eberhard Schlecht;;;;0;0;0;0;0;0;0;0;13700;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;179;28;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Beatrix Elsässer;;;;0;0;0;0;0;0;0;0;4790;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;645;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Reinhard Althuon;;;;0;0;0;0;0;0;0;0;8;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;535;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Stefan Laszczyk;;;;0;0;0;0;0;0;0;1;34;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;582;30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Jürgen Paschen;;;;0;0;0;0;0;0;0;0;2450;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;211;33;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Ulrike Brock;;;;0;0;0;0;0;0;0;0;14400;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;418;36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Peter Marincek;;;;0;0;0;0;0;0;0;0;27;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;392;40;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Alina Schüle;;;;0;0;0;0;0;0;0;0;799;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2103;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0; Ulrich Bruch;;;;0;0;0;0;0;0;0;0;27400;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;192;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Günter Borrmann;;;;0;0;0;0;0;0;0;0;9060;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;206;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Dietmar Mayer;;;;0;0;0;0;0;0;0;0;30600;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1005;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Dorothea Kuhlen;;;;0;0;0;0;0;0;0;0;126;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;210;24;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Sigrid Lehmann;;;;0;0;0;0;0;0;0;0;25400;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;179;39;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Susanne Köhler;;;;0;0;0;0;0;0;0;0;43500;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;481;6;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Judith Schray;;;;0;0;0;0;0;0;0;0;49;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;418;34;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Isabel Kistner;;;;0;0;0;0;0;0;0;0;10100;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;204;19;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Brigitte Hirt;;;;0;0;0;0;0;0;0;0;12300;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;482;23;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Petra Bareiß;;;;0;0;0;0;0;0;0;0;598;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;294;12;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Silvia Herold;;;;0;0;0;0;0;0;0;0;24600;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;160;38;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Gabriele Zeller;;;;0;0;0;0;0;0;0;0;27700;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;369;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Helmut Röhm;;;;0;0;0;0;0;0;0;0;6250;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;160;26;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Vera Krail;;;;0;0;0;0;0;0;0;0;33;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;359;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Erich Schnurr;;;;0;0;0;0;0;0;0;0;9870;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;245;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Patric Thiel;;;;0;0;0;0;0;0;0;0;21500;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;317;27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Sebastian Georgopoulos;;;;0;0;0;0;0;0;0;1;47;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;146;25;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Angela Meyer;;;;0;0;0;0;0;0;0;0;47800;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1123;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Roland Leußler;;;;0;0;0;0;0;0;0;0;7;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;258;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; Karin Behnke;;;;0;0;0;0;0;0;0;0;8240;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;227;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Rolf Herold;;;;0;0;0;0;0;0;0;0;36400;0;0;0;2;0;;0
2014;Pforzheim;LBBH;0;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;5416;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Hans-Joachim Bruch;;;;0;0;0;0;0;1;0;0;8790;0;0;0;2;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;933;9;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Wolfgang   Vaas;;;;0;0;0;0;0;0;0;0;3830;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;567;23;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Sebastian   Walther;;;;0;0;0;0;0;0;0;0;22000;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;933;8;0;1;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Monika Reichert;;;;0;0;0;0;0;0;0;0;12100;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;756;7;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Umut Karabulut;;;;0;0;0;0;0;0;1;0;6;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;730;25;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Gottfried   Schmid;;;;0;0;0;0;0;0;0;0;25800;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;429;26;0;1;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Nazan Cengiz;;;;0;0;0;0;0;0;1;0;0;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;1207;16;0;1;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Christa Klink;;;;0;0;0;0;0;0;0;0;15;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;1235;5;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Steffen Grill;;;;0;0;0;0;0;0;0;0;1;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;702;10;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Mehmet   Yigitdöl;;;;0;0;0;0;0;0;1;0;12;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;504;18;0;1;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Selma Karabulut;;;;0;0;0;0;0;0;1;0;1;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;5830;1;1;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Roland Hamm;;;;0;0;0;0;0;0;0;0;2620;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;648;20;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Jürgen   Faltus;;;;0;0;0;0;0;0;0;0;36;7;0;0;1;0;;0
2009;Aalen;Linke;17;146704;22652;0;5;66196;7044;0;36;35;8929;2482;0;1;0;1;3834;475;21;0;0;0;0;0;0;0;1;0;0;0;0;0;10;11.9; Erwin   Green;;;;0;0;0;0;0;0;0;1;24300;7;0;0;1;0;;0
