Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Incumbent
56.0,Arabaci,BIG,6_AltstadtSued_III_Deutz,6_AltstadtSued_III_Deutz,Köln,0.0
3052.0,Schneider,SPD,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,1.0
2719.0,Evert,CDU,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
159.0,Ehses,GRÜNE,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
386.0,Laufenberg,FDP,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,1.0
359.0,Wilden,PRO KÖLN,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
492.0,Krämer,DIE LINKE,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
78.0,Jarre,FWK,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
59.0,Pollmann,DEINE FREUNDE,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
25.0,Herzog,NPD,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
160.0,Grund,PIRATEN,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
325.0,Roggenbach,AfD,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
31.0,Epp,EINHEIT,7_Poll_Westhoven_Ensen,7_Poll_Westhoven_Ensen,Köln,0.0
2018.0,Möller,SPD,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,1.0
1951.0,Marx,CDU,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,1.0
546.0,Philippsen-Schmidt,GRÜNE,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
198.0,Gehenzig,FDP,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
314.0,Schaefers,PRO KÖLN,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
360.0,Eberle,DIE LINKE,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
43.0,Jarre,FWK,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
41.0,Dr. Steffen,DEINE FREUNDE,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
91.0,Röderstein,PIRATEN,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
326.0,Geraedts,AfD,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
24.0,Arabaci,BIG,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
102.0,Karelstein,EINHEIT,8_Gremberghoven_Eil_Porz_I_Finkenberg,8_Gremberghoven_Eil_Porz_I_Finkenberg,Köln,0.0
2093.0,Ott,SPD,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
2192.0,van Benthem,CDU,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,1.0
543.0,Hancke,GRÜNE,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
272.0,Bastian,FDP,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
317.0,Griss,PRO KÖLN,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
306.0,Durry,DIE LINKE,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
26.0,Kraemer,FWK,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
24.0,Kothenschulte,DEINE FREUNDE,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
92.0,Teybig,PIRATEN,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
375.0,Weppner,AfD,9_Urbach_Elsdorf_Grengel,9_Urbach_Elsdorf_Grengel,Köln,0.0
2476.0,Joisten,SPD,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
2303.0,Dr. Schlieben,CDU,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,1.0
605.0,Echterbrock,GRÜNE,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
246.0,Schützendorf,FDP,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
296.0,Schöppe,PRO KÖLN,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,1.0
303.0,Helten,DIE LINKE,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
52.0,Müser,FWK,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
20.0,Drechsler,DEINE FREUNDE,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
159.0,Teybig,PIRATEN,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
522.0,Rottmann,AfD,10_Wahnheide_Wahn_Lind_Libur,10_Wahnheide_Wahn_Lind_Libur,Köln,0.0
3055.0,Scho-Antwerpes,SPD,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,1.0
3298.0,Henk-Hollstein,CDU,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,1.0
1067.0,Redlin,GRÜNE,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
407.0,Lemke,FDP,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
380.0,Müller,PRO KÖLN,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
459.0,Lehmann,DIE LINKE,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
78.0,Schütt,FWK,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
35.0,Sinken,DEINE FREUNDE,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
158.0,Drach,PIRATEN,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
579.0,Dr. Maelger,AfD,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
41.0,Levit,EINHEIT,11_Porz_II_Zuendorf_Langel,11_Porz_II_Zuendorf_Langel,Köln,0.0
2535.0,Mucuk,SPD,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,1.0
4005.0,Welcker,CDU,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,1.0
2211.0,Dr. Müller,GRÜNE,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,1.0
1039.0,Dr. Wackerhagen,FDP,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
198.0,Baitz,PRO KÖLN,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
592.0,Koberg,DIE LINKE,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
221.0,Henseler,FWK,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,1.0
115.0,Wolf,DEINE FREUNDE,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
193.0,Paul,PIRATEN,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
521.0,Dr. Quinten,AfD,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,12_Bayenthal_Marienburg_Raderthal_Rodenkirchen_I,Köln,0.0
3579.0,Struwe,SPD,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
2247.0,Bauer,CDU,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
2355.0,Schlanstedt,GRÜNE,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
421.0,Arens,FDP,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
275.0,Seger,PRO KÖLN,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
943.0,Bronisz,DIE LINKE,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
231.0,Dr. Köhler,FWK,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
165.0,Hoff,DEINE FREUNDE,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
261.0,Clessienne,PIRATEN,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
372.0,Ilg,AfD,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
41.0,Mahi,BIG,13_Raderberg_Zollstock,13_Raderberg_Zollstock,Köln,0.0
2659.0,Bußmann,SPD,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
4378.0,von Wengersky,CDU,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
2791.0,Giesen,GRÜNE,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
1074.0,Feld,FDP,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
187.0,Behrens,PRO KÖLN,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
499.0,Kraus,DIE LINKE,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
120.0,von Itter,FWK,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
87.0,Pütz,DEINE FREUNDE,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
193.0,Bertelsmann,PIRATEN,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
407.0,Majewski,AfD,14_Rodenkirchen_II_Weiss_Suerth,14_Rodenkirchen_II_Weiss_Suerth,Köln,0.0
2233.0,Homann,SPD,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
3063.0,Roß-Belkner,CDU,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
809.0,Theilen-von Wrochem,GRÜNE,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
573.0,Wolters,FDP,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
277.0,Schiele,PRO KÖLN,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,1.0
314.0,Koberg,DIE LINKE,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
89.0,Wortmann,FWK,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
22.0,Schmitz,DEINE FREUNDE,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
112.0,Bertelsmann,PIRATEN,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
392.0,Frobel,AfD,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,15_Rondorf_Hahnwald_Godorf_Immendorf_Meschenich,Köln,0.0
2814.0,Becker,SPD,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
2633.0,Dr. Zimmermann,CDU,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,1.0
2987.0,Pakulat,GRÜNE,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
589.0,Lerchner,FDP,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
87.0,Baclain,PRO KÖLN,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
890.0,Dr. Butterwegge,DIE LINKE,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
81.0,Steffens,FWK,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
265.0,Steinmetz,DEINE FREUNDE,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
230.0,Finkelgruen,PIRATEN,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
296.0,Prof. Dr. Orth,AfD,16_Klettenberg_Suelz_I,16_Klettenberg_Suelz_I,Köln,0.0
4022.0,Dr. Bürgermeister,SPD,17_Suelz_II,17_Suelz_II,Köln,1.0
316.0,Heithorst,CDU,17_Suelz_II,17_Suelz_II,Köln,0.0
3621.0,Brust,GRÜNE,17_Suelz_II,17_Suelz_II,Köln,1.0
801.0,Dr. Rother,FDP,17_Suelz_II,17_Suelz_II,Köln,0.0
147.0,Kerp,PRO KÖLN,17_Suelz_II,17_Suelz_II,Köln,0.0
955.0,Müller,DIE LINKE,17_Suelz_II,17_Suelz_II,Köln,0.0
86.0,von Rötel,FWK,17_Suelz_II,17_Suelz_II,Köln,0.0
314.0,Roschinski,DEINE FREUNDE,17_Suelz_II,17_Suelz_II,Köln,0.0
266.0,Gerlach,PIRATEN,17_Suelz_II,17_Suelz_II,Köln,0.0
376.0,Baentsch,AfD,17_Suelz_II,17_Suelz_II,Köln,0.0
2891.0,Prof. Schäfer,SPD,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
4698.0,Dr. Schoser,CDU,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
2917.0,Dr. Unna,GRÜNE,18_Lindenthal_I,18_Lindenthal_I,Köln,1.0
906.0,Kaspar,FDP,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
97.0,Schiele,PRO KÖLN,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
591.0,Seitz,DIE LINKE,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
88.0,Durmaz,FWK,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
264.0,Lemke,DEINE FREUNDE,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
231.0,Nofftz,PIRATEN,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
390.0,Tritschler,AfD,18_Lindenthal_I,18_Lindenthal_I,Köln,0.0
2242.0,Albat,SPD,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
3259.0,Dr. Strahl,CDU,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
2138.0,Horn,GRÜNE,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
802.0,Dr. Tessner,FDP,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
119.0,Fieber,PRO KÖLN,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
472.0,Link-Wilden,DIE LINKE,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
117.0,Jarre,FWK,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
172.0,Dr. Knopp,DEINE FREUNDE,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
172.0,Schwenk,PIRATEN,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
355.0,Beckamp,AfD,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,19_Lindenthal_II_Braunsfeld_Muengersdorf_I,Köln,0.0
2443.0,Sterzl,SPD,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
4814.0,Petelkau,CDU,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
1686.0,Michalak,GRÜNE,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
1248.0,Hoyer,FDP,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,1.0
150.0,Rost,PRO KÖLN,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
381.0,Mohri,DIE LINKE,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
97.0,Fuchs,FWK,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
76.0,Zinkel,DEINE FREUNDE,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
147.0,Kästner,PIRATEN,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
402.0,Purwin,AfD,20_Muengersdorf_II_Junkersdorf_Weiden_I,20_Muengersdorf_II_Junkersdorf_Weiden_I,Köln,0.0
3177.0,Steinmann,SPD,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
455.0,De Bellis-Olinger,CDU,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
1897.0,Schenk,GRÜNE,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
826.0,Pohl,FDP,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
246.0,Seger,PRO KÖLN,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
431.0,Jacob,DIE LINKE,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
89.0,Dr. Müser,FWK,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
61.0,Gorny,DEINE FREUNDE,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
140.0,Schwerd,PIRATEN,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
525.0,Dr. Himmelreich,AfD,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
17.0,Litau,EINHEIT,21_Weiden_II_Loevenich_Widdersdorf,21_Weiden_II_Loevenich_Widdersdorf,Köln,0.0
3004.0,Schmerbach,SPD,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,1.0
1701.0,Lepszy,CDU,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
3624.0,Dr. Welpmann,GRÜNE,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,1.0
328.0,Ragogna,FDP,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
167.0,Schmitz,PRO KÖLN,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
1177.0,Petri,DIE LINKE,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
75.0,von Rötel,FWK,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
1049.0,Zimmermann,DEINE FREUNDE,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
477.0,Mitze,PIRATEN,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
234.0,Dr. von Behr,AfD,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
27.0,Selimanjin,BIG,22_Ehrenfeld_I_Neuehrenfeld_I,22_Ehrenfeld_I_Neuehrenfeld_I,Köln,0.0
3185.0,Pöttgen,SPD,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
2156.0,Kienitz,CDU,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,1.0
2649.0,von Bülow,GRÜNE,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,1.0
293.0,Gaida,FDP,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
206.0,Goss,PRO KÖLN,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
876.0,Besser,DIE LINKE,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
61.0,Weiß,FWK,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
491.0,Dr. Symanski,DEINE FREUNDE,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
260.0,Nolte,PIRATEN,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
249.0,Dr. Hubbes,AfD,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
27.0,Gediktas,BIG,23_Ehrenfeld_II_Neuehrenfeld_II,23_Ehrenfeld_II_Neuehrenfeld_II,Köln,0.0
3042.0,Kron,SPD,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,1.0
1813.0,Kaiser,CDU,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,1.0
2228.0,Rabenstein,GRÜNE,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
280.0,Pöttgen,FDP,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
297.0,Uckermann,PRO KÖLN,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,1.0
963.0,Detjen,DIE LINKE,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,1.0
61.0,Liebeck,FWK,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
376.0,Schuster,DEINE FREUNDE,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
295.0,Lantzen,PIRATEN,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
309.0,Traeder,AfD,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
48.0,Aktas,BIG,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
21.0,Moor,EINHEIT,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,24_Ehrenfeld_III_Bickendorf_I_Ossendorf,Köln,0.0
2671.0,Schultes,SPD,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,1.0
1869.0,Dr. Elster,CDU,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,1.0
895.0,Mense,GRÜNE,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
231.0,Barann,FDP,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
319.0,Staudenherz,PRO KÖLN,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
496.0,Detjen,DIE LINKE,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
67.0,Klein,FWK,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
94.0,Scholz,DEINE FREUNDE,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,25_Bickendorf_II_Vogelsang_BocklemuendMengenich,Köln,0.0
