Stimmen;Name;Partei;Wahlbezirk;Wahlbezirk ID;Stadt;Incumbent;Wahlbezirk_ID
19300;Bertelsmann;PIRATEN;Rodenkirchen I I Weiss Suerth;14;Köln;0;14
40700;Majewski;AfD;Rodenkirchen I I Weiss Suerth;14;Köln;0;14
223300;Homann;SPD;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
306300;Roß-Belkner;CDU;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
80900;Theilen-von Wrochem;GRÜNE;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
57300;Wolters;FDP;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
27700;Schiele;PRO KÖLN;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;1;15
31400;Koberg;DIE LINKE;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
8900;Wortmann;FWK;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
2200;Schmitz;DEINE FREUNDE;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
11200;Bertelsmann;PIRATEN;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
39200;Frobel;AfD;Rondorf Hahnwald Godorf Immendorf Meschenich;15;Köln;0;15
281400;Becker;SPD;Klettenberg Suelz I;16;Köln;0;16
263300;Dr. Zimmermann;CDU;Klettenberg Suelz I;16;Köln;1;16
298700;Pakulat;GRÜNE;Klettenberg Suelz I;16;Köln;0;16
58900;Lerchner;FDP;Klettenberg Suelz I;16;Köln;0;16
8700;Baclain;PRO KÖLN;Klettenberg Suelz I;16;Köln;0;16
89000;Dr. Butterwegge;DIE LINKE;Klettenberg Suelz I;16;Köln;0;16
8100;Steffens;FWK;Klettenberg Suelz I;16;Köln;0;16
26500;Steinmetz;DEINE FREUNDE;Klettenberg Suelz I;16;Köln;0;16
23000;Finkelgruen;PIRATEN;Klettenberg Suelz I;16;Köln;0;16
29600;Prof. Dr. Orth;AfD;Klettenberg Suelz I;16;Köln;0;16
402200;Dr. Bürgermeister;SPD;Suelz I I;17;Köln;1;17
31600;Heithorst;CDU;Suelz I I;17;Köln;0;17
362100;Brust;GRÜNE;Suelz I I;17;Köln;1;17
80100;Dr. Rother;FDP;Suelz I I;17;Köln;0;17
14700;Kerp;PRO KÖLN;Suelz I I;17;Köln;0;17
95500;Müller;DIE LINKE;Suelz I I;17;Köln;0;17
8600;von Rötel;FWK;Suelz I I;17;Köln;0;17
31400;Roschinski;DEINE FREUNDE;Suelz I I;17;Köln;0;17
26600;Gerlach;PIRATEN;Suelz I I;17;Köln;0;17
37600;Baentsch;AfD;Suelz I I;17;Köln;0;17
289100;Prof. Schäfer;SPD;Lindenthal I;18;Köln;0;18
469800;Dr. Schoser;CDU;Lindenthal I;18;Köln;0;18
291700;Dr. Unna;GRÜNE;Lindenthal I;18;Köln;1;18
90600;Kaspar;FDP;Lindenthal I;18;Köln;0;18
9700;Schiele;PRO KÖLN;Lindenthal I;18;Köln;0;18
59100;Seitz;DIE LINKE;Lindenthal I;18;Köln;0;18
8800;Durmaz;FWK;Lindenthal I;18;Köln;0;18
26400;Lemke;DEINE FREUNDE;Lindenthal I;18;Köln;0;18
23100;Nofftz;PIRATEN;Lindenthal I;18;Köln;0;18
39000;Tritschler;AfD;Lindenthal I;18;Köln;0;18
224200;Albat;SPD;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
325900;Dr. Strahl;CDU;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
213800;Horn;GRÜNE;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
80200;Dr. Tessner;FDP;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
11900;Fieber;PRO KÖLN;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
47200;Link-Wilden;DIE LINKE;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
11700;Jarre;FWK;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
17200;Dr. Knopp;DEINE FREUNDE;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
17200;Schwenk;PIRATEN;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
35500;Beckamp;AfD;Lindenthal I I Braunsfeld Muengersdorf I;19;Köln;0;19
244300;Sterzl;SPD;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
481400;Petelkau;CDU;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
168600;Michalak;GRÜNE;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
124800;Hoyer;FDP;Muengersdorf I I Junkersdorf Weiden I;20;Köln;1;20
15000;Rost;PRO KÖLN;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
38100;Mohri;DIE LINKE;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
9700;Fuchs;FWK;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
7600;Zinkel;DEINE FREUNDE;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
14700;Kästner;PIRATEN;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
40200;Purwin;AfD;Muengersdorf I I Junkersdorf Weiden I;20;Köln;0;20
317700;Steinmann;SPD;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
45500;De Bellis-Olinger;CDU;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
189700;Schenk;GRÜNE;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
82600;Pohl;FDP;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
24600;Seger;PRO KÖLN;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
43100;Jacob;DIE LINKE;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
8900;Dr. Müser;FWK;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
6100;Gorny;DEINE FREUNDE;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
14000;Schwerd;PIRATEN;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
52500;Dr. Himmelreich;AfD;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
1700;Litau;EINHEIT;Weiden I I Loevenich Widdersdorf;21;Köln;0;21
300400;Schmerbach;SPD;Ehrenfeld I Neuehrenfeld I;22;Köln;1;22
170100;Lepszy;CDU;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
362400;Dr. Welpmann;GRÜNE;Ehrenfeld I Neuehrenfeld I;22;Köln;1;22
32800;Ragogna;FDP;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
16700;Schmitz;PRO KÖLN;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
117700;Petri;DIE LINKE;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
7500;von Rötel;FWK;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
104900;Zimmermann;DEINE FREUNDE;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
47700;Mitze;PIRATEN;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
23400;Dr. von Behr;AfD;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
2700;Selimanjin;BIG;Ehrenfeld I Neuehrenfeld I;22;Köln;0;22
318500;Pöttgen;SPD;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
215600;Kienitz;CDU;Ehrenfeld I I Neuehrenfeld I I;23;Köln;1;23
264900;von Bülow;GRÜNE;Ehrenfeld I I Neuehrenfeld I I;23;Köln;1;23
29300;Gaida;FDP;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
20600;Goss;PRO KÖLN;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
87600;Besser;DIE LINKE;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
6100;Weiß;FWK;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
49100;Dr. Symanski;DEINE FREUNDE;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
26000;Nolte;PIRATEN;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
24900;Dr. Hubbes;AfD;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
2700;Gediktas;BIG;Ehrenfeld I I Neuehrenfeld I I;23;Köln;0;23
304200;Kron;SPD;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;1;24
181300;Kaiser;CDU;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;1;24
222800;Rabenstein;GRÜNE;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
28000;Pöttgen;FDP;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
29700;Uckermann;PRO KÖLN;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;1;24
96300;Detjen;DIE LINKE;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;1;24
6100;Liebeck;FWK;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
37600;Schuster;DEINE FREUNDE;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
29500;Lantzen;PIRATEN;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
30900;Traeder;AfD;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
4800;Aktas;BIG;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
2100;Moor;EINHEIT;Ehrenfeld I I I Bickendorf I Ossendorf;24;Köln;0;24
267100;Schultes;SPD;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;1;25
186900;Dr. Elster;CDU;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;1;25
89500;Mense;GRÜNE;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
23100;Barann;FDP;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
31900;Staudenherz;PRO KÖLN;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
49600;Detjen;DIE LINKE;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
6700;Klein;FWK;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
9400;Scholz;DEINE FREUNDE;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
14700;Fricke;PIRATEN;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
28100;Bchir;AfD;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
5700;Wind;BIG;Bickendorf I I Vogelsang Bocklemuend Mengenich;25;Köln;0;25
203400;Paffen;SPD;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
22200;Welter;CDU;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
69300;Blasczyk;GRÜNE;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
20600;Pöhler;FDP;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
32100;Tank;PRO KÖLN;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
40700;Hebert-Okon;DIE LINKE;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
3900;Weissgärber;FWK;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
2900;Götz;DEINE FREUNDE;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
12600;Patzke;PIRATEN;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
22800;Kübler;AfD;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
8200;Cambaz;BIG;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
5600;Grosny;EINHEIT;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
1600;Topcuoglu;Einzelbewerber;Seeberg Heimersdorf Volkhoven Weiler;26;Köln;0;26
99200;Karaman;SPD;Chorweiler Blumenberg;27;Köln;1;27
77300;Harff;CDU;Chorweiler Blumenberg;27;Köln;0;27
28500;Metinoglu;GRÜNE;Chorweiler Blumenberg;27;Köln;0;27
7700;Urmetzer;FDP;Chorweiler Blumenberg;27;Köln;0;27
16800;Wiener;PRO KÖLN;Chorweiler Blumenberg;27;Köln;1;27
36300;Roth;DIE LINKE;Chorweiler Blumenberg;27;Köln;0;27
500;Alaca;FWK;Chorweiler Blumenberg;27;Köln;0;27
2500;Wasserfuhr;DEINE FREUNDE;Chorweiler Blumenberg;27;Köln;0;27
5500;Elsner;PIRATEN;Chorweiler Blumenberg;27;Köln;0;27
13700;Hubrich;AfD;Chorweiler Blumenberg;27;Köln;0;27
7500;Cambaz;BIG;Chorweiler Blumenberg;27;Köln;0;27
5600;Heffel;EINHEIT;Chorweiler Blumenberg;27;Köln;0;27
216200;Krahnenfeld;SPD;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
269400;Sommer;CDU;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
76700;Kleinjans;GRÜNE;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
30200;Birkholz;FDP;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
26300;Chlynin;PRO KÖLN;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
32900;Wernig;DIE LINKE;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
5100;Schöne;FWK;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
2400;Eisele;DEINE FREUNDE;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
10100;Glückert;PIRATEN;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
35800;Wiegand;AfD;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
1800;Koschev;EINHEIT;Lindweiler Pesch Esch Auweiler;28;Köln;0;28
272600;Kircher;SPD;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
23400;Nesseler-Komp;CDU;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;1;29
70900;Hauser;GRÜNE;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
24300;Houben;FDP;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;1;29
28300;Kerp;PRO KÖLN;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
29700;Heicappell;DIE LINKE;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
5400;Linden;FWK;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
3700;Büttner;DEINE FREUNDE;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
15200;Kittlaus;PIRATEN;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
27400;Owzar;AfD;Merkenich Fuehlingen Roggend Thenhoven Worringen;29;Köln;0;29
240400;Müller;SPD;Niehl I Longerich;30;Köln;0;30
247700;Erkelenz;CDU;Niehl I Longerich;30;Köln;0;30
97400;Metten;GRÜNE;Niehl I Longerich;30;Köln;0;30
36900;Görzel;FDP;Niehl I Longerich;30;Köln;1;30
32800;Tiffe;PRO KÖLN;Niehl I Longerich;30;Köln;0;30
34700;Tokyürek;DIE LINKE;Niehl I Longerich;30;Köln;0;30
9800;Nicolaysen;FWK;Niehl I Longerich;30;Köln;0;30
6200;Koch;DEINE FREUNDE;Niehl I Longerich;30;Köln;1;30
14200;Schmitz;PIRATEN;Niehl I Longerich;30;Köln;0;30
24200;Bräunl;AfD;Niehl I Longerich;30;Köln;0;30
219300;van Geffen;SPD;Mauenheim Bilderstoeckchen;31;Köln;1;31
134100;Schmitz;CDU;Mauenheim Bilderstoeckchen;31;Köln;0;31
10100;Richter;GRÜNE;Mauenheim Bilderstoeckchen;31;Köln;1;31
18400;MontaÃ±es;FDP;Mauenheim Bilderstoeckchen;31;Köln;0;31
25000;Klein;PRO KÖLN;Mauenheim Bilderstoeckchen;31;Köln;0;31
44600;Liesenfeld;DIE LINKE;Mauenheim Bilderstoeckchen;31;Köln;0;31
4800;Schmidt;FWK;Mauenheim Bilderstoeckchen;31;Köln;0;31
8700;Schneider;DEINE FREUNDE;Mauenheim Bilderstoeckchen;31;Köln;0;31
19100;Strysak;PIRATEN;Mauenheim Bilderstoeckchen;31;Köln;0;31
21100;Lick;AfD;Mauenheim Bilderstoeckchen;31;Köln;0;31
8100;Akbulut;BIG;Mauenheim Bilderstoeckchen;31;Köln;0;31
329400;Dr. Schulz;SPD;Nippes I;32;Köln;1;32
193700;Dr. Gutzeit;CDU;Nippes I;32;Köln;0;32
434600;Thelen;GRÜNE;Nippes I;32;Köln;1;32
47600;Dr. Ehlers;FDP;Nippes I;32;Köln;0;32
17500;Gabel;PRO KÖLN;Nippes I;32;Köln;0;32
12900;Weisenstein;DIE LINKE;Nippes I;32;Köln;1;32
6700;Dr. Weiler;FWK;Nippes I;32;Köln;0;32
56000;Strugalla;DEINE FREUNDE;Nippes I;32;Köln;0;32
14800;Duman;Die PARTEI;Nippes I;32;Köln;0;32
28300;Langer;PIRATEN;Nippes I;32;Köln;0;32
24700;Roggenbach;AfD;Nippes I;32;Köln;0;32
4000;Dincer;BIG;Nippes I;32;Köln;0;32
26800;Dr. Heinen;SPD;Nippes I I Riehl Niehl I I;33;Köln;1;33
185800;Klausing;CDU;Nippes I I Riehl Niehl I I;33;Köln;0;33
206200;Hammer;GRÜNE;Nippes I I Riehl Niehl I I;33;Köln;1;33
43300;Happe;FDP;Nippes I I Riehl Niehl I I;33;Köln;0;33
21200;Moning;PRO KÖLN;Nippes I I Riehl Niehl I I;33;Köln;0;33
67700;Willige;DIE LINKE;Nippes I I Riehl Niehl I I;33;Köln;0;33
4500;Engels;FWK;Nippes I I Riehl Niehl I I;33;Köln;0;33
20300;Feldkamp;DEINE FREUNDE;Nippes I I Riehl Niehl I I;33;Köln;0;33
18900;Hegenbarth;PIRATEN;Nippes I I Riehl Niehl I I;33;Köln;0;33
25600;Huck;AfD;Nippes I I Riehl Niehl I I;33;Köln;0;33
254300;Oedingen;SPD;Niehl I I I Weidenpesch;34;Köln;0;34
192500;Preuß;CDU;Niehl I I I Weidenpesch;34;Köln;0;34
12800;Bechberger;GRÜNE;Niehl I I I Weidenpesch;34;Köln;0;34
37200;Houben;FDP;Niehl I I I Weidenpesch;34;Köln;0;34
29100;Griss;PRO KÖLN;Niehl I I I Weidenpesch;34;Köln;0;34
56200;Dr. Scholz;DIE LINKE;Niehl I I I Weidenpesch;34;Köln;0;34
8900;Heinrichs;FWK;Niehl I I I Weidenpesch;34;Köln;1;34
9900;Göken;DEINE FREUNDE;Niehl I I I Weidenpesch;34;Köln;0;34
17200;Kittlaus;PIRATEN;Niehl I I I Weidenpesch;34;Köln;0;34
30200;Schumacher;AfD;Niehl I I I Weidenpesch;34;Köln;0;34
6900;Topal;BIG;Niehl I I I Weidenpesch;34;Köln;0;34
1400;Rott;EINHEIT;Niehl I I I Weidenpesch;34;Köln;0;34
212500;Frebel;SPD;Muelheim I Buchforst Buchheim;35;Köln;1;35
123300;Russo;CDU;Muelheim I Buchforst Buchheim;35;Köln;0;35
82300;Derichsweiler;GRÜNE;Muelheim I Buchforst Buchheim;35;Köln;0;35
18800;Dr. Peters;FDP;Muelheim I Buchforst Buchheim;35;Köln;0;35
32200;Wolter;PRO KÖLN;Muelheim I Buchforst Buchheim;35;Köln;1;35
54800;Akbayir;DIE LINKE;Muelheim I Buchforst Buchheim;35;Köln;0;35
3600;Herber;FWK;Muelheim I Buchforst Buchheim;35;Köln;0;35
7400;Rosenthal;DEINE FREUNDE;Muelheim I Buchforst Buchheim;35;Köln;0;35
4400;Pröhl;LD;Muelheim I Buchforst Buchheim;35;Köln;0;35
15000;Schütte;PIRATEN;Muelheim I Buchforst Buchheim;35;Köln;0;35
25600;Schmidt;AfD;Muelheim I Buchforst Buchheim;35;Köln;0;35
8400;Akman;BIG;Muelheim I Buchforst Buchheim;35;Köln;0;35
2400;Graf;EINHEIT;Muelheim I Buchforst Buchheim;35;Köln;0;35
2300;Frenzel;SPD;Muelheim I I;36;Köln;0;36
134100;Uyar;CDU;Muelheim I I;36;Köln;0;36
161500;Aymaz;GRÜNE;Muelheim I I;36;Köln;0;36
21100;Kirchmeyer;FDP;Muelheim I I;36;Köln;1;36
21600;Michels;PRO KÖLN;Muelheim I I;36;Köln;0;36
92500;Bakis;DIE LINKE;Muelheim I I;36;Köln;0;36
5700;Fuchs;FWK;Muelheim I I;36;Köln;0;36
21100;Steffen;DEINE FREUNDE;Muelheim I I;36;Köln;0;36
3300;Blankenheim;NPD;Muelheim I I;36;Köln;0;36
27100;Tubis;PIRATEN;Muelheim I I;36;Köln;0;36
24200;Hehn;AfD;Muelheim I I;36;Köln;0;36
4000;Ülker;BIG;Muelheim I I;36;Köln;0;36
2300;Mitu;EINHEIT;Muelheim I I;36;Köln;0;36
246700;Halberstadt-Kausch;SPD;Muelheim I I I Stammheim Flittard;37;Köln;1;37
231300;Bauer;CDU;Muelheim I I I Stammheim Flittard;37;Köln;0;37
95000;Woller;GRÜNE;Muelheim I I I Stammheim Flittard;37;Köln;0;37
35700;Dr. Albach;FDP;Muelheim I I I Stammheim Flittard;37;Köln;1;37
27200;Weyand;PRO KÖLN;Muelheim I I I Stammheim Flittard;37;Köln;0;37
53300;Hane-Knoll;DIE LINKE;Muelheim I I I Stammheim Flittard;37;Köln;0;37
4700;Link;FWK;Muelheim I I I Stammheim Flittard;37;Köln;0;37
6300;Schaaf;DEINE FREUNDE;Muelheim I I I Stammheim Flittard;37;Köln;0;37
15900;Plum;PIRATEN;Muelheim I I I Stammheim Flittard;37;Köln;0;37
36500;Abraham;AfD;Muelheim I I I Stammheim Flittard;37;Köln;0;37
5000;Algümüs;BIG;Muelheim I I I Stammheim Flittard;37;Köln;0;37
4500;Rempel;EINHEIT;Muelheim I I I Stammheim Flittard;37;Köln;0;37
351500;Philippi;SPD;Hoehenhaus Duennwald;38;Köln;1;38
245100;Klein;CDU;Hoehenhaus Duennwald;38;Köln;0;38
116900;Seldschopf;GRÜNE;Hoehenhaus Duennwald;38;Köln;0;38
45700;Wolf;FDP;Hoehenhaus Duennwald;38;Köln;1;38
33500;Weber;PRO KÖLN;Hoehenhaus Duennwald;38;Köln;0;38
54500;Hildebrandt;DIE LINKE;Hoehenhaus Duennwald;38;Köln;0;38
8000;Herber;FWK;Hoehenhaus Duennwald;38;Köln;0;38
6000;Müller;DEINE FREUNDE;Hoehenhaus Duennwald;38;Köln;0;38
4200;Müller;NPD;Hoehenhaus Duennwald;38;Köln;0;38
13400;Handtke;PIRATEN;Hoehenhaus Duennwald;38;Köln;0;38
41800;Hoffmann-Stumpf;AfD;Hoehenhaus Duennwald;38;Köln;0;38
3700;Ebelt;BIG;Hoehenhaus Duennwald;38;Köln;0;38
7700;Goloschubov;EINHEIT;Hoehenhaus Duennwald;38;Köln;0;38
365300;Noack;SPD;Dellbrueck;39;Köln;0;39
253200;Dresler-Graf;CDU;Dellbrueck;39;Köln;0;39
176200;Schlömer;GRÜNE;Dellbrueck;39;Köln;0;39
44300;Klein;FDP;Dellbrueck;39;Köln;0;39
21800;Arlt;PRO KÖLN;Dellbrueck;39;Köln;0;39
51200;Kellner;DIE LINKE;Dellbrueck;39;Köln;0;39
8200;Cromme;FWK;Dellbrueck;39;Köln;0;39
8200;Zimmermann;DEINE FREUNDE;Dellbrueck;39;Köln;0;39
16500;Fricke;PIRATEN;Dellbrueck;39;Köln;0;39
39900;Merkl;AfD;Dellbrueck;39;Köln;0;39
2600;Sokolova;EINHEIT;Dellbrueck;39;Köln;0;39
208300;Kaske;SPD;Holweide;40;Köln;1;40
207100;Bartsch;CDU;Holweide;40;Köln;1;40
94500;Böttcher;GRÜNE;Holweide;40;Köln;0;40
19900;Tücks;FDP;Holweide;40;Köln;0;40
21200;Weber;PRO KÖLN;Holweide;40;Köln;0;40
49700;Röhrig;DIE LINKE;Holweide;40;Köln;0;40
4500;Wortmann;FWK;Holweide;40;Köln;0;40
5900;Jacobs;DEINE FREUNDE;Holweide;40;Köln;0;40
3300;Krieger;NPD;Holweide;40;Köln;0;40
12200;Mahlig;PIRATEN;Holweide;40;Köln;0;40
28400;Ehlen;AfD;Holweide;40;Köln;0;40
2900;Balli;BIG;Holweide;40;Köln;0;40
3500;Drews;EINHEIT;Holweide;40;Köln;0;40
276600;Pagano;SPD;Brueck Rath Heumar;41;Köln;0;41
387700;Gärtner;CDU;Brueck Rath Heumar;41;Köln;1;41
12900;Sticht;GRÜNE;Brueck Rath Heumar;41;Köln;0;41
55500;Rensing;FDP;Brueck Rath Heumar;41;Köln;0;41
27000;Ruppert;PRO KÖLN;Brueck Rath Heumar;41;Köln;0;41
34300;Burmeister;DIE LINKE;Brueck Rath Heumar;41;Köln;0;41
5100;Falkenhagen;FWK;Brueck Rath Heumar;41;Köln;0;41
7100;Schalke;DEINE FREUNDE;Brueck Rath Heumar;41;Köln;0;41
11400;Dunkelberg;PIRATEN;Brueck Rath Heumar;41;Köln;0;41
46700;Boyens;AfD;Brueck Rath Heumar;41;Köln;0;41
2100;Kusmin;EINHEIT;Brueck Rath Heumar;41;Köln;0;41
205400;Paetzold;SPD;Humboldt Gremberg I Kalk;42;Köln;1;42
91800;Fürstenberg;CDU;Humboldt Gremberg I Kalk;42;Köln;0;42
115600;Dahm;GRÜNE;Humboldt Gremberg I Kalk;42;Köln;0;42
13600;Franzke;FDP;Humboldt Gremberg I Kalk;42;Köln;0;42
21700;Spelthahn;PRO KÖLN;Humboldt Gremberg I Kalk;42;Köln;0;42
89100;Ludwig;DIE LINKE;Humboldt Gremberg I Kalk;42;Köln;1;42
4400;Polls;FWK;Humboldt Gremberg I Kalk;42;Köln;0;42
13900;Rockser;DEINE FREUNDE;Humboldt Gremberg I Kalk;42;Köln;0;42
11200;Schimanowski;Die PARTEI;Humboldt Gremberg I Kalk;42;Köln;0;42
17100;Bordelais;PIRATEN;Humboldt Gremberg I Kalk;42;Köln;0;42
2900;Kreische;Einzelbewerber;Humboldt Gremberg I Kalk;42;Köln;0;42
20500;Koschade;AfD;Humboldt Gremberg I Kalk;42;Köln;0;42
7000;Dr. GenÃ§;BIG;Humboldt Gremberg I Kalk;42;Köln;0;42
2600;Rempel;EINHEIT;Humboldt Gremberg I Kalk;42;Köln;0;42
180600;dos Santos Herrmann;SPD;Humboldt Gremberg I I Vingst;43;Köln;1;43
89900;Kara;CDU;Humboldt Gremberg I I Vingst;43;Köln;1;43
41300;Alexiou;GRÜNE;Humboldt Gremberg I I Vingst;43;Köln;0;43
13300;Hilgers;FDP;Humboldt Gremberg I I Vingst;43;Köln;0;43
25400;Haffke;PRO KÖLN;Humboldt Gremberg I I Vingst;43;Köln;0;43
46400;Dr. Groß;DIE LINKE;Humboldt Gremberg I I Vingst;43;Köln;0;43
4100;Knecht;FWK;Humboldt Gremberg I I Vingst;43;Köln;0;43
4500;Bornkessel;DEINE FREUNDE;Humboldt Gremberg I I Vingst;43;Köln;0;43
3300;Jakob;NPD;Humboldt Gremberg I I Vingst;43;Köln;0;43
10000;Gerlach;PIRATEN;Humboldt Gremberg I I Vingst;43;Köln;0;43
23200;Bagenz;AfD;Humboldt Gremberg I I Vingst;43;Köln;0;43
6600;El Masri;BIG;Humboldt Gremberg I I Vingst;43;Köln;0;43
3300;Walter;EINHEIT;Humboldt Gremberg I I Vingst;43;Köln;0;43
219100;Krupp;SPD;Hoehenberg Merheim;44;Köln;0;44
155500;Topp-Burghardt;CDU;Hoehenberg Merheim;44;Köln;0;44
70500;Grube;GRÜNE;Hoehenberg Merheim;44;Köln;0;44
20900;Liebsch;FDP;Hoehenberg Merheim;44;Köln;0;44
23600;Fiedler;PRO KÖLN;Hoehenberg Merheim;44;Köln;0;44
58500;Parnow;DIE LINKE;Hoehenberg Merheim;44;Köln;0;44
